asin,text,title,location_and_date,verified,rating
B00LPJOUV0,"Im Zuge eines Produkttestes durfte ich dieses Produkt auf Herz und Nieren testen.Gerne teile ich meine Meinung mit euch.Geliefert wird hier ein Dose Krill Öl der Marke Supersmart.Wie immer wurde schnell und sicher geliefert.Die Dose ist angenehm unauffällig gestaltet und alle relevanten Infos sind gut leserlich zu erkennen.Wer sich etwas mit Omega Fettsäuren beschäftigt, weiß wieso Fisch so gesund sein soll. Omega 3 wird ganz tolle Eigenschaften zugesagt und soll sich sehr positiv auf die Gesundheit auswirken. Es hilft bei Stoffwechselproblemen, Entzündungen, Krankheiten usw. Es ist quasi ein Superfood und kann nur eingenommen und nicht selber hergestellt werden.Der König unter dem Omega 3 Ölen ist Krillöl. Das Öl wird auch Krebsen gelangt und ist hochwertiger und besser verwertbar als das Öl aus Fischen oder sogar Algen.Ich supplementiere Omega 3 daher sehr gerne.Die Kapseln sind angenehm weich, geschmacksneutral und lassen sich sehr angenehm schlucken.Ich bin sehr zufrieden.",Super Booster,Commenté en Allemagne le 24 février 2023,False,"5,0"
B00LPJOUV0,"Da diversi anni assumo regolarmente integratori a base di omega 3, acidi grassi insaturi particolarmente utili per la salute del nostro sistema cardiocircolatorio e nervoso. Sono acidi grassi che dobbiamo introdurre esclusivamente attraverso la dieta, in quanto il nostro organismo non è in grado di sintetizzarli.Questo integratore di Supersmart è a base di olio di Krill proveniente dalla Norvegia, particolarmente ricco di questi acidi grassi essenziali.Con la dose giornaliera consigliata, che prevede l’assunzione di due capsule al giorno, assumeremo un alto dosaggio di acidi grassi, 1180 mg suddivisi in EPA e DHA.Oltre agli omega 3, questo integratore contiene anche colina e astaxantina, ad azione antiossidante.La confezione contiene 60 capsule in softgel, che non lasciano un retrogusto sgradevole in bocca con l’assunzione.",integratore di omega 3 da krill,Commenté en Italie le 27 février 2023,False,"4,0"
B00LPJOUV0,"🍀➡️ Die Dose wird gut und sicher verpackt nach Hause geliefert. ♥️➡️ ich nehme schon lange omega 3 zu mir und habe schon alle Formen probiert.  Mit ein wenig Recherche merkt man schnell das Krill eigentlich das A und O ist. Da fängt halt alles an und so bekommen die Fische ihre omega,  also warum nicht gleich die Quelle nutzen.♥️➡️ Omega hat viele Vorteile die man auch gut beobachten kann,  auch unsere Kinder bekommen regelmäßig etwas. Einen Mangel sieht man da schnell.  Die Kapseln lassen sich gut schlucken und auch finde ich das das Gesamtpaket einen guten Eindruck macht.♥️Fazit♥️:➡️ hier gibt es gute Kapseln mit Krill omega und auch die Werte gefallen mir gut.  Das Preis Leistungsverhältnis ist ein wenig hoch aber noch ok finde ich.  Daumen hoch.❣️Ich hoffe ich konnte Ihnen ein paar nützliche Informationen zukommen lassen und bedanke mich recht ♥️-lich fürs Lesen.❣️",📍Krill ist genau mein Ding📍,Commenté en Allemagne le 16 février 2023,False,"5,0"
B00LPJOUV0,,"Prodotto in Portogallo, dosaggi validi però l'etichetta non in italiano...",Commenté en Italie le 21 février 2023,False,"4,0"
B00LPJOUV0,"En casa ya hemos tomado con anterioridad suplementos de Omega 3, aunque habitualmente siempre el origen era el aceite de salmón.Éste de Krill me ha parecido de muy buena calidad y con muy buena concentración.🔹Krill es un pequeño crustáceo que se encuentra por los océanos de todo el mundo, pero sobre todo en las frías aguas de la Antártida.🔹Rico en ácidos grasos omega 3.🔹Se encuentra al inicio de la cadena trófica, alimentándose mayoritariamente de plancton, presenta menor contenido de metales pesados, pesticidas u otras toxinas típicas de los productos del mar.👉Al tener ácidos grasos omega 3 favorece la buena digestión de los alimentos.Mejora la actividad muscular.Mejor el estado de nuestro sistema cardiovascular .Mejora memoria y la salud cerebral.Ayuda a controlar la inflamación.El tamaño de los comprimidos es bastante ajustado, se toman muy bien acompañados de un poco de agua.Por sus propiedades y beneficios me parece muy recomendable, de momento estoy muy contenta con el producto.La relación calidad-precio me parece buena.Recomendable 👍",Con propiedades Antiinflamatorias.,Commenté en Espagne le 11 mars 2023,False,"5,0"
B00LPJOUV0,"Das Nahrungsergänzungsmittel scheint sehr hochwertig zu sein, für diesen Preis. Im Drogeriemarkt bekommt man oftmals günstigere Produkte, die ähnliches versprechen. Die Pillen sind nicht zu groß und lassen sich gut schlucken. Auf die richtige Tagesdosis sollte man auch achten. Es gibt bisher nichts zu meckern.",Gutes Produkt,Commenté en Allemagne le 17 mars 2023,False,"5,0"
B00LPJOUV0,"Das Krillöl-Ergänzungspräparat dient der optimalen Versorgung mit Omega-3-Fettsäuren. Für all jene, die wie ich nicht regelmäßig Fisch essen, ist das Krillöl die perfekte Lösung, um einen Mangel zu begegnen. Das Herz-Kreislaufsystem wird es ihnen danken. Ich nehme es vornehmlich ein, um die Entzündungen in meinem Körper zu behandeln.Eine Charge enthält 60 Softgelkapseln, von denen man täglich 2 Kapseln einnimmt. Insofern reichen die 60 Kapseln für eine 30-Tage-Kur. Das Schlucken der weichen wie geschmacksneutralen Kapseln ist unproblematisch.Die Verträglichkeit der Kapseln ist gut. Eine leichte Verbesserung meiner Entzündungsherde konnte ich bereits feststellen.Der Preis für 60 Kapseln ist schon etwas saftig.",Gut verträglich und wirksam,Commenté en Allemagne le 25 février 2023,False,"5,0"
B00LPJOUV0,"Se trata de un suplemento alimenticio de aceite de krill de la marca SuperSmart, comercializado con el nombre de ""Krill Oil Essential Fatty Accids"".Las cápsulas de aceite de krill se presentan en un bote que contiene 60 cápsulas. El aceite se ha extraído en su totalidad del krill, que es un pequeño crustáceo, parecido al camarón, que habita las aguas de la Antártida. El krill es muy rico en proteínas, minerales y ácidos grasos Omega- 3, lo que ayuda a favorecer el incremento de colesterol HDL (el bueno) y reducir el riesgo cardiovascular. La dosis recomendada es de 2 cápsulas al día, que conviene tomar junto con la comida principal, por lo que con este envase tendremos la cantidad suficiente para un mes.Cada cápsula contiene 590 mg de aceite de krill, que a su vez contiene:- Fosfolípidos: 330 mg- Omega-3: 157,50 mg- Colina: 41,25 mg- EPA + DHA: 125 mg- Astaxantina: 50 ugMe ha parecido curioso que el fabricante no indique la cantidad de EPA y DHA que tiene por separado, sino que indica la suma de ambos componentes. En cualquier caso, la suma de ambos componentes la encuentro algo escasa frente a otras suplementos similares.El motivo por el que solicité este suplemento fue por el hecho de provenir del krill. El único problema que le veo es que no es apto para veganos y el precio, que sinceramente, lo encuentro excesivo, máxime cuando solo tendremos cantidad suficiente para un mes. Por lo demás he quedado satisfecho con él.Espero que esta opinión te haya sido útil :)",Aceite de krill rico en Omega 3. Buena calidad. Suficiente para un mes. Precio elevado,Commenté en Espagne le 21 février 2023,False,"4,0"
B00LPJOUV0,"El aceite de krill es mucho mejor que el de los pescados que solemos tomar normalmente en complementos más económicos. En este caso el bote incluye 60 cápsulas de fácil toma. Algo que no me ha gustado es que pensaba que era para dos meses y después si lees más detenidamente te das cuenta de que tienes que consumir dos al día, por lo que solamente te dará para un mes. La dosis que se consume es de más de mil miligramos, por lo que no creo que tarde en ver los efectos positivos. El producto en sí es bastante caro pero si el presupuesto no es un problema, creo que es más beneficioso tomar aceite de krill que el de otros pescados, ya que es más beneficioso para nuestra salud según los informes a los que he estado accediendo para informarme.El bote viene con toda la información detallada importante y también llega doblemente sellado, lo que garantiza su frescura e higiene.",Producto de excelente calidad,Commenté en Espagne le 19 février 2023,False,"4,0"
B00LPJOUV0,"Questo krill oil “Made in Portugal” si contraddistingue da un’ottima concentrazione di ingredienti, unita ad una varietà piuttosto interessante, dato che le sostanze si integrano e si aiutano reciprocamente.Ad esempio, non solo Omega3, ma anche fosfolipidi, colina e astaxantina.Il tutto unito all’olio krill, rendono questo prodotto l’ideale ai finiLe softgel, di un colore rosso scuro, si presentano durissime e con una forma leggermente spigolosa che le rende non proprio comode nella deglutizione, soprattutto in caso con della semplice acqua.Tanto che io, ad esempio, le assumo, nella posologia consigliata di 2 compresse, solo durante i pasti, mischiandole col cibo.L’odore che fuoriesce dal flacone (quasi pieno fino all’orlo, molto bene), è molto intenso ma, una volta ingerite, non rilasciano strani odori o sentori nello stomaco.Il prezzo è sostenuto: 38 euro circa.Non proprio pochini, considerando che si ha una copertura di un solo mese, ma gli ingredienti non si trovano facilmente in altri prodotti simili.La scadenza del mio flacone (ricevuto a febbraio 2023), è il 05/2024 (poco più di anno quindi).",Il cervello ringrazia (il portafoglio un po' meno),Commenté en Italie le 23 février 2023,False,"5,0"
B00O16CZ4S,"produit exellent  par contre il y a des cartes de fidélité  qui ne son pas joint  avec le colis, sur le site ce n'est possible non plus de l'avoirautrement Merci",arkogelules Huile de Krill,Commenté en France le 12 juin 2015,True,"5,0"
B00O16CZ4S,"PRODUIT BIEN PROTEGER ,BIEN ENVELOPPER ,PAS ABIMER .ARRIVER AVEC QUELQUES JOURS AVANT AVEC UNE PETITE ATTENTION SUPPLEMENTAIRE.LE RECOMMANDE AU INTERNAUTES",HUILE DE KRILL,Commenté en France le 6 avril 2016,True,"5,0"
B00LPJOUV0,"Wir nehmen schon lange Omega 3-Fettsäuren zu uns. Fischöl wird aber von uns gemieden, da wir das lästige Aufstoßen mit Fischgeschmack vermeiden. Daher wurde bisher NEM auf Algenbasis bevorzugt. EPA und DHA über Krillöl war mal einen Versuch wert.Die 60 Kapseln werden sicher verschlossen geliefert.Algenöl ist schon deutlich teurer als Fischöl, aber dieses Krill-Präparat setzt noch einen drauf. Ist es das wert? Ich habe da meine Zweifel. Die Auflistung der Inhaltsstoffe überzeugt mich nicht. EPA und DHA sind nur zusammengefasst  mit 250 mg angegeben. Das ist weit unter der empfohlenen Tagesdosis. Und Astaxanthin grenzt schon fast an eine homöopathische Dosis mit 1 mcg.Da bleibe ich doch bei meinem Algenöl und führe Astaxanthin separat in einer sinnvollen Dosierung zu.",teure Alternative,Commenté en Allemagne le 6 mars 2023,False,"3,0"
B00LPJOUV0,"Alternativa a los omega 3 de pescado normal, estas capsulas son pequeñas y faciles de tragar. Pero como contra, son casi 40e y resulta una opción súper cara incluso comparando con otros suplementos krill.",Bastante caro teniendo en cuenta la cantidad que da para un mes,Commenté en Espagne le 3 mars 2023,False,"3,0"
B00LPJOUV0,"Sto assumendo queste softgel di omega 3 principalmente per i miei problemi di colesterolo e per aiutarmi con la concentrazione che ultimamente è molto meno a causa dello stress,e posso dire che per il momento il mio corpo digerisce bene questo integratore, e sicuramente per vedere degli effetti ancora devo attendere qualche settimana,ma in compenso posso dire che non ho avuto nessun effetto colaterele.Concludo dicendo che sono molto soddisfatta del prodotto e ritengo il prezzo abbastanza giusto,5 stelle meritate 👌 👌 👌","Altissimo dosaggio,ottima qualità",Commenté en Italie le 16 mars 2023,False,"5,0"
B00LPJOUV0,"El bote es bastante pequeño al igual que las cápsulas, trae sesenta unidades lo que da para treinta días (sale a algo más de un euro diario) pues son dos caps. X día, preferentemente por la mañana en el desayuno.No tienen sabor ni huelen apenas, he abierto una y huele igual que el aceite de hígado de bacalao, es denso y oloroso.Son una potente fuente de EPA y DHA, llevando Astaxantina que ayuda a mejora ya de por si el sistema cardiovascular, por lo que está altamente recomendado para personas con problemas de colesterol y circulatorios.Este aceite de Krill (que es un crustáceo parecido al camarón) cuenta con vitaminas A y E, astaxantina y Omega 3 lo que disminuye los niveles de colesterol Malo ""LDL"" al igual que los triglicéridos, además de ser un potente antioxidante natural, ayuda al cuerpo a curar procesos inflamatorios y al optimo funcionamiento del sistema cardiovascular por lo que a partir de los 40 años es recomendable su uso aunque no se tenga una patología.4 estrellas, es un buen suplemento para nuestra salud.",El mejor aceite para el sistema cardiovascular,Commenté en Espagne le 20 février 2023,False,"4,0"
B00LPJOUV0,"El aceite de krill es una de las mejores fuentes de omega 3. Además de fosfolípidos, contiene colina y astaxantina, lo que hace que sea un suplemento alimentario bastante completo.Nos llega presentado en un bote, doblemente precintado, que contiene 60 cápsulas.Las cápsulas son blandas, de color rojo y tamaño medio, fáciles de tragar y no tienen ningún sabor.El laboratorio recomienda tomar 2 cápsulas al día.Me ha llegado con una caducidad muy corta (06/2023). motivo por el cual no le he puesto 5 estrellas.",Buen producto pero con la fecha de caducidad muy corta,Commenté en Espagne le 25 février 2023,False,"4,0"
B00LPJOUV0,"Le produit multimédia n'a pas pu être chargé.
                
            
                
            
            
        
    
    








  
     Hier gebe ich meine Meinung zu den hier gezeigten  Krill Öl Kapseln ab.Geliefert werden hier GEL Kapseln gefüllt mit Krill Öl mit Astaxanthin  EPA und EDA als Hauptbestandteile.Empfohlen wird die Einnahme von 1 Kapsel am Tag so dass diese Packung 2 Monate ausreicht, das ist dann auch ein fairer Preis für diese Qualität.Krill Öl wird Hauptsächlich zur Steigerung der Antistressfaktoren im Körper genutzt, so wie auch Fischöl, nur ist Krill Öl viel Potenter in der Wirkung.Die Kapseln lassen sich leicht schlucken,und wer es mag kann sie auch zerbeißen und etwas hinterhertrinken.Geliefert werden hier 60 Kapseln sauber verpackt und mehrfach versiegelt so dass ich hier sehr gerne eine 5 Sterne Bewertung abgeben möchte.Als Hinweis möchte ich nur noch den Tip geben, dass jedes Nahrungsergänzungsmittel auch bei manchen Personen Allergien auslösen können.Hier sollte man es immer erst testen wie das Mittel einem bekommt.Fragen zum Produkt bitte direkt hier bei Amazon stellen, mein Käuferprofil ist ---costacom---.","Da ich schon sehr lange Krill als Nahrung Ergänzung einnehme, weiss ich wie es schmeckt..!!??",Commenté en Allemagne le 26 février 2023,False,"5,0"
